timestamp, aqi, co, h, no2, o3, pm10, pm25, t
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 09:58:50, 70, 70, 46, 26, 32, 54, 60, 32.52
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 10:40:02, 71, 71, 46, 26, 32, 55, 61, 32.52
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 10:58:52, 71, 71, 46, 26, 32, 55, 61, 32.52
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 11:40:05, 71, 71, 46, 26, 32, 55, 61, 32.52
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 11:58:55, 71, 71, 46, 26, 32, 55, 61, 32.52
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 12:40:07, 73, 73, 48, 26, 30, 54, 61, 30.45
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 12:58:57, 73, 73, 48, 26, 30, 54, 61, 30.45
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 13:40:10, 71, 71, 48, 26, 28, 53, 60, 30.45
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 13:58:59, 71, 71, 48, 26, 28, 53, 60, 30.45
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 14:40:13, 71, 71, 48, 26, 28, 53, 60, 30.45
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 14:59:02, 71, 71, 46, 26, 24, 53, 59, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 15:40:15, 72, 72, 46, 26, 20, 52, 58, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 15:59:04, 72, 72, 46, 26, 20, 52, 58, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 16:40:17, 72, 72, 46, 26, 20, 52, 58, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 16:59:07, 72, 72, 46, 26, 20, 52, 58, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 17:40:19, 74, 74, 46, 26, 18, 51, 57, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 17:59:09, 74, 74, 46, 26, 18, 51, 57, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 18:40:22, 77, 77, 49, 26, 19, 50, 56, 26.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 18:59:12, 77, 77, 49, 26, 19, 50, 56, 26.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 19:40:24, 77, 77, 52, 26, 19, 50, 56, 25.78
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 19:59:15, 80, 80, 52, 26, 18, 50, 56, 25.78
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 20:40:27, 80, 80, 52, 26, 18, 50, 56, 25.78
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 20:59:17, 80, 80, 59, 26, 18, 50, 56, 23.54
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 21:40:29, 80, 80, 59, 26, 18, 50, 56, 23.54
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 21:59:20, 80, 80, 59, 26, 18, 50, 56, 23.54
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 22:40:32, 80, 80, 59, 26, 18, 50, 56, 23.54
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 22:59:22, 80, 80, 59, 26, 18, 50, 56, 23.54
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 23:40:35, 80, 80, 65, 26, 18, 50, 56, 22.64
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 23:59:25, 80, 80, 65, 26, 18, 50, 56, 22.64
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 00:40:37, 80, 80, 65, 26, 18, 50, 56, 22.64
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 00:59:27, 61, 61, 65, 26, 26, 51, 56, 22.64
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 01:40:40, 61, 61, 65, 26, 26, 51, 56, 22.64
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 01:59:29, 57, 57, 65, 26, 30, 51, 56, 22.64
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 02:40:43, 56, 52, 94, 26, 33, 51, 56, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 02:59:32, 56, 52, 94, 26, 33, 51, 56, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 03:40:45, 56, 52, 94, 26, 33, 51, 56, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 03:59:34, 56, 52, 94, 26, 33, 51, 56, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 04:40:48, 56, 56, 94, 26, 38, 51, 56, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 04:59:36, 56, 56, 94, 26, 38, 51, 56, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 05:40:50, 56, 56, 94, 26, 38, 51, 56, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 05:59:39, 56, 56, 94, 26, 38, 51, 56, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 06:40:53, 62, 62, 86, 26, 38, 52, 57, 23.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 06:59:41, 69, 69, 86, 26, 33, 53, 58, 23.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 07:40:55, 69, 69, 86, 26, 33, 53, 58, 23.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 07:59:44, 75, 75, 86, 26, 35, 53, 58, 23.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 08:40:57, 75, 75, 66, 26, 35, 53, 58, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 08:59:47, 75, 75, 66, 26, 35, 53, 58, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 09:41:00, 75, 75, 66, 26, 35, 53, 58, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 09:59:49, 75, 75, 66, 26, 35, 53, 58, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 10:41:03, 75, 75, 66, 26, 35, 53, 58, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 10:59:52, 75, 75, 66, 26, 35, 53, 58, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 11:41:05, 75, 75, 66, 26, 35, 53, 58, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 11:59:54, 75, 75, 66, 26, 35, 53, 58, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 12:41:08, 75, 75, 100, 26, 35, 53, 58, 23.17
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 12:59:57, 75, 75, 100, 26, 35, 53, 58, 23.17
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 13:41:10, 75, 75, 100, 26, 35, 53, 58, 23.17
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 13:59:59, 75, 75, 100, 26, 35, 53, 58, 23.17
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 14:41:13, 75, 75, 100, 26, 35, 53, 58, 21.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 15:00:02, 75, 75, 100, 26, 35, 53, 58, 21.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 15:41:15, 75, 75, 100, 26, 35, 53, 58, 21.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 16:00:04, 75, 75, 100, 26, 35, 53, 58, 21.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 16:41:17, 75, 75, 100, 26, 35, 53, 58, 21.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 17:00:06, 75, 75, 100, 26, 35, 53, 58, 21.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 17:41:20, 75, 75, 100, 26, 35, 53, 58, 21.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 18:00:09, 75, 75, 99, 26, 35, 53, 58, 21.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 18:41:22, 75, 75, 99, 26, 35, 53, 58, 21.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 19:00:11, 75, 75, 99, 26, 35, 53, 58, 21.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 19:41:24, 75, 75, 99, 26, 35, 53, 58, 21.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 20:00:14, 75, 75, 99, 26, 35, 53, 58, 21.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 20:41:27, 75, 75, 99, 26, 35, 53, 58, 21.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 21:00:16, 75, 75, 99, 26, 35, 53, 58, 21.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 21:41:30, 75, 75, 99, 26, 35, 53, 58, 21.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 22:00:19, 75, 75, 99, 26, 35, 53, 58, 21.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 22:41:32, 75, 75, 99, 26, 35, 53, 58, 21.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 23:00:21, 75, 75, 99, 26, 35, 53, 58, 21.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 23:41:34, 75, 75, 99, 26, 35, 53, 58, 21.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 00:00:24, 75, 75, 98, 26, 35, 53, 58, 20.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 00:41:37, 75, 75, 98, 26, 35, 53, 58, 20.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 01:00:26, 75, 75, 98, 26, 35, 53, 58, 20.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 01:41:39, 75, 75, 98, 26, 35, 53, 58, 20.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 02:00:29, 75, 75, 98, 26, 35, 53, 58, 20.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 02:41:42, 75, 75, 100, 26, 35, 53, 58, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 03:00:31, 75, 75, 100, 26, 35, 53, 58, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 03:41:44, 75, 75, 100, 26, 35, 53, 58, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 04:00:34, 75, 75, 100, 26, 35, 53, 58, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 04:41:46, 75, 75, 100, 26, 35, 53, 58, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 05:00:36, 75, 75, 100, 26, 35, 53, 58, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 05:41:49, 75, 75, 100, 26, 35, 53, 58, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 06:00:38, 75, 75, 100, 26, 35, 53, 58, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 06:41:51, 46, 75, 90, 20, 26, 42, 46, 27.56
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 07:00:41, 46, 75, 90, 20, 26, 42, 46, 27.56
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 07:41:54, 79, 79, 90, 20, 26, 42, 46, 27.56
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 08:00:44, 79, 79, 90, 20, 26, 42, 46, 27.56
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 08:41:57, 79, 79, 86, 20, 26, 41, 46, 28.85
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 09:00:46, 79, 79, 86, 20, 26, 41, 46, 28.85
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 09:41:59, 86, 86, 91, 19, 26, 40, 44, 28.17
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 10:00:48, 89, 89, 96, 19, 27, 40, 44, 27.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 10:42:01, 89, 89, 96, 19, 27, 40, 44, 27.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 11:00:51, 89, 89, 96, 19, 27, 40, 44, 27.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 11:42:04, 86, 86, 88, 19, 28, 40, 44, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 12:00:54, 86, 86, 88, 19, 28, 40, 44, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 12:42:06, 86, 86, 88, 19, 28, 40, 44, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 13:00:57, 86, 86, 88, 19, 28, 40, 44, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 13:42:09, 86, 86, 88, 19, 28, 40, 44, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 14:00:59, 86, 86, 88, 19, 28, 40, 44, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 14:42:11, 86, 86, 88, 19, 28, 40, 44, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 15:01:02, 86, 86, 88, 19, 28, 40, 44, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 15:42:13, 86, 86, 93, 19, 28, 40, 44, 23.92
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 16:01:04, 86, 86, 93, 19, 28, 40, 44, 23.92
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 16:42:16, 86, 86, 93, 19, 28, 40, 44, 23.92
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 17:01:07, 86, 86, 93, 19, 28, 40, 44, 23.92
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 17:42:18, 86, 86, 95, 19, 28, 40, 44, 22.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 18:01:09, 86, 86, 95, 19, 28, 40, 44, 22.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 18:42:20, 86, 86, 95, 19, 28, 40, 44, 22.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 19:01:12, 86, 86, 95, 19, 28, 40, 44, 22.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 19:42:23, 86, 86, 95, 19, 28, 40, 44, 22.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 20:01:14, 86, 86, 95, 19, 28, 40, 44, 22.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 20:42:25, 86, 86, 95, 19, 28, 40, 44, 22.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 21:01:17, 86, 86, 98, 19, 28, 40, 44, 22.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 21:42:28, 86, 86, 98, 19, 28, 40, 44, 22.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 22:01:19, 86, 86, 98, 19, 28, 40, 44, 22.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 22:42:31, 86, 86, 98, 19, 28, 40, 44, 22.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 23:01:22, 86, 86, 98, 19, 28, 40, 44, 22.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 23:42:33, 86, 86, 98, 19, 28, 40, 44, 22.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 00:01:24, 86, 86, 98, 19, 28, 40, 44, 22.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 00:42:36, 86, 86, 97, 19, 28, 40, 44, 21.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 01:01:27, 86, 86, 97, 19, 28, 40, 44, 21.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 01:42:38, 86, 86, 97, 19, 28, 40, 44, 21.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 02:01:29, 86, 86, 97, 19, 28, 40, 44, 21.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 02:42:41, 86, 86, 97, 19, 28, 40, 44, 21.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 03:01:31, 86, 86, 97, 19, 28, 40, 44, 21.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 03:42:44, 86, 86, 94, 19, 28, 40, 44, 24.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 04:01:34, 86, 86, 94, 19, 28, 40, 44, 24.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 04:42:46, 56, 56, 94, 21, 22, 39, 44, 24.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 05:01:37, 56, 56, 94, 21, 22, 39, 44, 24.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 05:42:48, 56, 56, 94, 21, 22, 39, 44, 24.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 06:01:39, 56, 56, 94, 21, 22, 39, 44, 24.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 06:42:51, 61, 61, 91, 21, 20, 37, 41, 28.29
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 07:01:41, 61, 61, 91, 21, 20, 37, 41, 28.29
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 07:42:53, 61, 61, 91, 21, 19, 36, 40, 28.29
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 08:01:44, 61, 61, 82, 21, 19, 36, 40, 29.37
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 08:42:56, 61, 61, 82, 21, 19, 36, 40, 29.37
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 09:01:46, 60, 60, 100, 21, 18, 35, 39, 23.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 09:42:58, 59, 59, 100, 20, 17, 35, 38, 23.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 10:01:48, 59, 59, 100, 20, 17, 35, 38, 23.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 10:43:01, 58, 58, 100, 20, 17, 34, 38, 23.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 11:01:51, 58, 58, 100, 20, 17, 34, 38, 23.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 11:43:03, 58, 58, 100, 20, 17, 34, 38, 23.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 12:01:53, 58, 58, 100, 20, 17, 34, 38, 23.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 12:43:06, 58, 58, 94, 20, 17, 34, 38, 23.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 13:01:55, 58, 58, 94, 20, 17, 34, 38, 23.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 13:43:08, 58, 58, 94, 20, 17, 34, 38, 23.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 14:01:58, 58, 58, 94, 20, 17, 34, 38, 23.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 14:43:10, 58, 58, 94, 20, 17, 34, 38, 23.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 15:02:00, 58, 58, 96, 20, 17, 34, 38, 21.57
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 15:43:13, 58, 58, 96, 20, 17, 34, 38, 21.57
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 16:02:02, 58, 58, 96, 20, 17, 34, 38, 21.57
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 16:43:15, 58, 58, 96, 20, 17, 34, 38, 21.57
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 17:02:06, 58, 58, 96, 20, 17, 34, 38, 21.57
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 17:43:17, 58, 58, 96, 20, 17, 34, 38, 21.57
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 18:02:08, 58, 58, 96, 20, 17, 34, 38, 21.57
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 18:43:20, 58, 58, 97.5, 20, 17, 34, 38, 21.295
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 19:02:10, 58, 58, 99, 20, 17, 34, 38, 21.02
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 19:43:23, 58, 58, 99, 20, 17, 34, 38, 21.02
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 20:02:13, 58, 58, 99, 20, 17, 34, 38, 21.02
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 20:43:25, 58, 58, 98, 20, 17, 34, 38, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 21:02:15, 58, 58, 98, 20, 17, 34, 38, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 21:43:27, 58, 58, 98, 20, 17, 34, 38, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 22:02:18, 58, 58, 98, 20, 17, 34, 38, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 22:43:30, 58, 58, 98, 20, 17, 34, 38, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 23:02:20, 58, 58, 98, 20, 17, 34, 38, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 23:43:32, 58, 58, 98, 20, 17, 34, 38, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 00:02:22, 58, 58, 98, 20, 17, 34, 38, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 00:43:35, 58, 58, 96, 20, 17, 34, 38, 20.66
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 01:02:25, 58, 58, 96, 20, 17, 34, 38, 20.66
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 01:43:37, 58, 58, 96, 20, 17, 34, 38, 20.66
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 02:02:27, 58, 58, 96, 20, 17, 34, 38, 20.66
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 02:43:40, 58, 58, 94, 20, 17, 34, 38, 23.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 03:02:30, 58, 58, 94, 20, 17, 34, 38, 23.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 03:43:42, 58, 58, 94, 20, 17, 34, 38, 23.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 04:02:32, 58, 58, 94, 20, 17, 34, 38, 23.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 04:43:44, 58, 58, 93, 20, 17, 34, 38, 24.2
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 05:02:35, 58, 58, 93, 20, 17, 34, 38, 24.2
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 05:43:47, 76, 76, 93, 21, 33, 32, 36, 24.2
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 06:02:37, 81, 81, 100, 21, 31, 33, 36, 24.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 06:43:49, 81, 81, 100, 21, 31, 33, 36, 24.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 07:02:39, 81, 81, 100, 21, 31, 33, 36, 24.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 07:43:52, 84, 84, 100, 21, 30, 33, 37, 24.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 08:02:42, 84, 84, 100, 21, 30, 33, 37, 24.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 08:43:54, 84, 84, 97, 21, 32, 33, 37, 26.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 09:02:44, 84, 84, 97, 21, 32, 33, 37, 26.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 09:43:57, 84, 84, 97, 21, 32, 33, 37, 26.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 10:02:47, 84, 84, 97, 21, 32, 33, 37, 26.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 10:43:59, 82, 82, 97, 21, 36, 33, 36, 26.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 11:02:49, 82, 82, 97, 21, 36, 33, 36, 26.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 11:44:01, 76, 76, 97, 21, 36, 33, 36, 26.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 12:02:52, 76, 76, 99, 21, 36, 33, 36, 23.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 12:44:04, 76, 76, 99, 21, 36, 33, 36, 23.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 13:02:54, 76, 76, 99, 21, 36, 33, 36, 23.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 13:44:06, 64, 64, 99, 21, 36, 33, 36, 23.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 14:02:58, 64, 64, 99, 21, 36, 33, 36, 23.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 14:44:09, 64, 64, 99, 21, 36, 33, 36, 23.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 15:03:01, 64, 64, 99, 21, 36, 33, 36, 23.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 15:44:11, 64, 64, 97, 21, 36, 33, 36, 22.89
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 16:03:04, 64, 64, 97, 21, 36, 33, 36, 22.89
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
