timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 09:39:03, 95, 21, 43, 26, 32, 95, 74, 32.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 09:57:47, 95, 21, 43, 26, 32, 95, 74, 32.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 10:39:05, 97, 25, 43, 27, 49, 97, 75, 32.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 10:57:49, 96, 28, 43, 27, 59, 96, 74, 32.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 11:39:07, 96, 28, 43, 27, 59, 96, 74, 32.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 11:57:52, 96, 32, 46, 28, 66, 96, 74, 30.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 12:39:10, 94, 36, 46, 28, 74, 94, 73, 30.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 12:57:54, 94, 36, 46, 28, 74, 94, 73, 30.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 13:39:12, 94, 36, 46, 28, 74, 94, 73, 30.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 13:57:57, 94, 36, 46, 28, 74, 94, 73, 30.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 14:39:14, 94, 36, 44, 28, 74, 94, 73, 28.42
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 14:57:59, 94, 36, 44, 28, 74, 94, 73, 28.42
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 15:39:17, 94, 36, 44, 28, 74, 94, 73, 28.42
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 15:58:07, 94, 36, 44, 28, 74, 94, 73, 28.42
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 16:39:19, 94, 36, 44, 28, 74, 94, 73, 28.42
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 16:58:09, 94, 36, 44, 28, 74, 94, 73, 28.42
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 17:39:22, 94, 36, 50, 28, 74, 94, 73, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 17:58:11, 94, 36, 50, 28, 74, 94, 73, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 18:39:24, 94, 36, 50, 28, 74, 94, 73, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 18:58:14, 94, 36, 50, 28, 74, 94, 73, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 19:39:27, 94, 36, 50, 28, 74, 94, 73, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 19:58:16, 94, 36, 50, 28, 74, 94, 73, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 20:39:29, 94, 36, 50, 28, 74, 94, 73, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 20:58:19, 94, 36, 50, 28, 74, 94, 73, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 21:39:31, 94, 36, 53, 28, 74, 94, 73, 24.8
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 21:58:21, 94, 36, 53, 28, 74, 94, 73, 24.8
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 22:39:34, 94, 36, 53, 28, 74, 94, 73, 24.8
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 22:58:24, 94, 36, 53, 28, 74, 94, 73, 24.8
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 23:39:36, 94, 36, 60, 28, 74, 94, 73, 22.16
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 23:58:26, 94, 36, 60, 28, 74, 94, 73, 22.16
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 00:39:39, 94, 36, 60, 28, 74, 94, 73, 22.16
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 00:58:29, 94, 36, 60, 28, 74, 94, 73, 22.16
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 01:39:41, 94, 36, 60, 28, 74, 94, 73, 22.16
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 01:58:31, 94, 36, 60, 28, 74, 94, 73, 22.16
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 02:39:44, 94, 36, 60, 28, 74, 94, 73, 22.16
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 02:58:34, 94, 36, 57, 28, 74, 94, 73, 27.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 03:39:46, 94, 36, 57, 28, 74, 94, 73, 27.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 03:58:36, 94, 36, 57, 28, 74, 94, 73, 27.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 04:39:48, 94, 36, 57, 28, 74, 94, 73, 27.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 04:58:39, 94, 36, 57, 28, 74, 94, 73, 27.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 05:39:51, 94, 36, 57, 28, 74, 94, 73, 27.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 05:58:41, 94, 36, 57, 28, 74, 94, 73, 27.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 06:39:53, 148, 16, 51, 28, 27, 134, 148, 32.24
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 06:58:44, 148, 16, 51, 28, 27, 134, 148, 32.24
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 07:39:56, 147, 18, 51, 28, 28, 134, 147, 32.24
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 07:58:46, 147, 18, 51, 28, 28, 134, 147, 32.24
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 08:39:59, 147, 18, 51, 28, 28, 134, 147, 32.24
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 08:58:49, 146, 21, 46, 28, 32, 134, 146, 32.52
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 09:40:01, 146, 21, 46, 28, 32, 134, 146, 32.52
