timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 02:55:32, 2393, 2393, 96, 14, 54, 44, 38, 23.67
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 03:55:35, 2393, 2393, 96, 14, 54, 44, 38, 23.67
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 04:55:37, 2393, 2393, 75, 14, 54, 44, 38, 30
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 05:55:39, 2393, 2393, 75, 14, 54, 44, 38, 30
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 06:55:42, 2393, 2393, 75, 14, 54, 44, 38, 30
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 07:55:44, 416, 416, 75, 14, 57, 68, 59, 30
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 08:55:47, 69, 46, 63, 14, 60, 69, 60, 30.38
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 09:55:50, 69, 46, 63, 14, 60, 69, 60, 30.38
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 10:55:52, 69, 46, 63, 14, 60, 69, 60, 30.38
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 11:55:55, 69, 46, 65, 14, 60, 69, 60, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 12:55:57, 69, 46, 65, 14, 60, 69, 60, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 13:56:00, 69, 46, 65, 14, 60, 69, 60, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 14:56:02, 69, 46, 63, 14, 60, 69, 60, 26.34
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 15:56:05, 69, 46, 63, 14, 60, 69, 60, 26.34
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 16:56:08, 69, 46, 63, 14, 60, 69, 60, 26.34
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 17:37:22, 69, 46, 63, 14, 60, 69, 60, 26.34
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 17:56:10, 69, 46, 63, 14, 60, 69, 60, 26.34
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 18:37:25, 69, 46, 63, 14, 60, 69, 60, 26.26
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 18:56:13, 69, 46, 63, 14, 60, 69, 60, 26.26
