timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 06:56:41, 84, 49, 75, 47, 43, 84, 77, 26.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 07:37:58, 36, 34, 56, 69, 36, 84, 77, 31.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 07:56:44, 83, 36, 56, 69, 34, 83, 76, 31.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 08:38:01, 83, 36, 56, 69, 34, 83, 76, 31.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 08:56:46, 82, 38, 54, 69, 38, 82, 75, 31.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 09:38:03, 82, 38, 54, 69, 38, 82, 75, 31.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 09:56:49, 82, 38, 54, 69, 38, 82, 75, 31.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 10:38:06, 82, 41, 54, 63, 43, 82, 75, 31.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 10:56:51, 82, 41, 54, 63, 43, 82, 75, 31.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 11:38:08, 82, 41, 54, 63, 43, 82, 75, 31.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 11:56:54, 82, 41, 54, 63, 43, 82, 75, 31.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 12:38:10, 82, 41, 53, 63, 43, 82, 75, 29.62
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 12:56:56, 82, 41, 53, 63, 43, 82, 75, 29.62
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 13:38:13, 82, 41, 53, 63, 43, 82, 75, 29.62
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 13:56:59, 82, 41, 53, 63, 43, 82, 75, 29.62
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 14:38:16, 82, 41, 53, 63, 43, 82, 75, 29.62
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 14:57:01, 82, 41, 53, 63, 43, 82, 75, 27.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 15:38:18, 82, 41, 53, 63, 43, 82, 75, 27.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 15:57:03, 82, 41, 53, 63, 43, 82, 75, 27.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 16:38:21, 82, 41, 53, 63, 43, 82, 75, 27.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 16:57:06, 82, 41, 53, 63, 43, 82, 75, 27.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 17:38:23, 82, 41, 53, 63, 43, 82, 75, 27.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 17:57:08, 82, 41, 55, 63, 43, 82, 75, 26.65
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 18:38:26, 82, 41, 55, 63, 43, 82, 75, 26.65
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 18:57:11, 82, 41, 55, 63, 43, 82, 75, 26.65
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 19:38:28, 82, 41, 55, 63, 43, 82, 75, 26.65
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 19:57:13, 82, 41, 55, 63, 43, 82, 75, 26.65
