timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 09:40:00, 116, 58, 46, 81, 18, 110, 116, 32.52
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 09:58:50, 115, 56, 46, 81, 19, 109, 115, 32.52
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 10:40:03, 113, 56, 46, 82, 18, 109, 113, 32.52
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 10:58:53, 113, 56, 46, 82, 18, 109, 113, 32.52
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 11:40:05, 113, 56, 46, 82, 18, 109, 113, 32.52
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 11:58:55, 113, 56, 46, 82, 18, 109, 113, 32.52
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 12:40:08, 122, 59, 48, 83, 17, 111, 122, 30.45
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 12:58:57, 122, 59, 48, 83, 17, 111, 122, 30.45
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 13:40:10, 125, 59, 48, 85, 15, 113, 125, 30.45
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 13:59:00, 125, 59, 48, 85, 15, 113, 125, 30.45
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 14:40:13, 125, 59, 48, 85, 15, 113, 125, 30.45
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 14:59:02, 126, 59, 46, 87, 14, 113, 126, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 15:40:15, 127, 59, 46, 90, 12, 114, 127, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 15:59:05, 127, 59, 46, 90, 12, 114, 127, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 16:40:17, 127, 59, 46, 90, 12, 114, 127, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 16:59:07, 127, 59, 46, 90, 12, 114, 127, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 17:40:20, 131, 59, 46, 95, 10, 115, 131, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 17:59:10, 131, 59, 46, 95, 10, 115, 131, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 18:40:22, 132, 59, 49, 98, 10, 115, 132, 26.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 18:59:13, 132, 59, 49, 98, 10, 115, 132, 26.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 19:40:24, 132, 59, 52, 98, 10, 115, 132, 25.78
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 19:59:15, 134, 69, 52, 100, 10, 116, 134, 25.78
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 20:40:27, 134, 69, 52, 100, 10, 116, 134, 25.78
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 20:59:17, 134, 69, 59, 100, 10, 116, 134, 23.54
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 21:40:29, 134, 69, 59, 100, 10, 116, 134, 23.54
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 21:59:20, 134, 69, 59, 100, 10, 116, 134, 23.54
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 22:40:32, 134, 69, 59, 100, 10, 116, 134, 23.54
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 22:59:22, 134, 69, 59, 100, 10, 116, 134, 23.54
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 23:40:35, 134, 69, 65, 100, 10, 116, 134, 22.64
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 23:59:25, 134, 69, 65, 100, 10, 116, 134, 22.64
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 00:40:37, 134, 69, 65, 100, 10, 116, 134, 22.64
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 00:59:27, 137, 69, 65, 102, 14, 117, 137, 22.64
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 01:40:41, 137, 69, 65, 102, 14, 117, 137, 22.64
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 01:59:30, 137, 69, 65, 102, 15, 117, 137, 22.64
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 02:40:43, 138, 69, 94, 101, 16, 117, 138, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 02:59:32, 138, 69, 94, 101, 16, 117, 138, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 03:40:45, 138, 69, 94, 101, 16, 117, 138, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 03:59:34, 138, 69, 94, 101, 16, 117, 138, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 04:40:48, 148, 68, 94, 102, 14, 121, 148, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 04:59:37, 148, 68, 94, 102, 14, 121, 148, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 05:40:51, 148, 68, 94, 102, 14, 121, 148, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 05:59:39, 148, 68, 94, 102, 14, 121, 148, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 06:40:53, 152, 68, 86, 103, 15, 122, 152, 23.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 06:59:42, 156, 60, 86, 99, 16, 123, 156, 23.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 07:40:55, 156, 60, 86, 99, 16, 123, 156, 23.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 07:59:45, 155, 58, 86, 98, 16, 123, 155, 23.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 08:40:58, 155, 58, 66, 98, 16, 123, 155, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 08:59:47, 155, 58, 66, 98, 16, 123, 155, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 09:41:00, 155, 58, 66, 98, 16, 123, 155, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 09:59:49, 155, 58, 66, 98, 16, 123, 155, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 10:41:03, 155, 58, 66, 98, 16, 123, 155, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 10:59:52, 155, 58, 66, 98, 16, 123, 155, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 11:41:06, 155, 58, 66, 98, 16, 123, 155, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 11:59:54, 155, 58, 66, 98, 16, 123, 155, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 12:41:08, 155, 58, 100, 98, 16, 123, 155, 23.17
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 12:59:57, 155, 58, 100, 98, 16, 123, 155, 23.17
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 13:41:10, 155, 58, 100, 98, 16, 123, 155, 23.17
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 13:59:59, 155, 58, 100, 98, 16, 123, 155, 23.17
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 14:41:13, 155, 58, 100, 98, 16, 123, 155, 21.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 15:00:02, 155, 58, 100, 98, 16, 123, 155, 21.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 15:41:15, 155, 58, 100, 98, 16, 123, 155, 21.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 16:00:04, 155, 58, 100, 98, 16, 123, 155, 21.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 16:41:17, 155, 58, 100, 98, 16, 123, 155, 21.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 17:00:07, 155, 58, 100, 98, 16, 123, 155, 21.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 17:41:20, 155, 58, 100, 98, 16, 123, 155, 21.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 18:00:09, 155, 58, 99, 98, 16, 123, 155, 21.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 18:41:22, 155, 58, 99, 98, 16, 123, 155, 21.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 19:00:11, 155, 58, 99, 98, 16, 123, 155, 21.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 19:41:25, 155, 58, 99, 98, 16, 123, 155, 21.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 20:00:14, 155, 58, 99, 98, 16, 123, 155, 21.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 20:41:27, 155, 58, 99, 98, 16, 123, 155, 21.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 21:00:16, 155, 58, 99, 98, 16, 123, 155, 21.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 21:41:30, 155, 58, 99, 98, 16, 123, 155, 21.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 22:00:19, 155, 58, 99, 98, 16, 123, 155, 21.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 22:41:32, 155, 58, 99, 98, 16, 123, 155, 21.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 23:00:22, 155, 58, 99, 98, 16, 123, 155, 21.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 23:41:35, 155, 58, 99, 98, 16, 123, 155, 21.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 00:00:24, 155, 58, 98, 98, 16, 123, 155, 20.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 00:41:37, 155, 58, 98, 98, 16, 123, 155, 20.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 01:00:26, 155, 58, 98, 98, 16, 123, 155, 20.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 01:41:39, 155, 58, 98, 98, 16, 123, 155, 20.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 02:00:29, 155, 58, 98, 98, 16, 123, 155, 20.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 02:41:42, 155, 58, 100, 98, 16, 123, 155, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 03:00:32, 155, 58, 100, 98, 16, 123, 155, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 03:41:44, 155, 58, 100, 98, 16, 123, 155, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 04:00:34, 155, 58, 100, 98, 16, 123, 155, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 04:41:47, 155, 58, 100, 98, 16, 123, 155, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 05:00:36, 155, 58, 100, 98, 16, 123, 155, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 05:41:49, 155, 58, 100, 98, 16, 123, 155, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 06:00:39, 155, 58, 100, 98, 16, 123, 155, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 06:41:52, 85, 39, 90, 72, 14, 85, 82, 27.56
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 07:00:41, 85, 39, 90, 72, 14, 85, 82, 27.56
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 07:41:54, 85, 39, 90, 72, 14, 85, 82, 27.56
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 08:00:44, 85, 39, 90, 72, 14, 85, 82, 27.56
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 08:41:57, 84, 39, 86, 72, 14, 84, 80, 28.85
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 09:00:46, 84, 39, 86, 72, 14, 84, 80, 28.85
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 09:41:59, 75, 41, 91, 70, 15, 75, 73, 28.17
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 10:00:49, 72, 41, 96, 70, 17, 72, 70, 27.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 10:42:02, 72, 41, 96, 70, 17, 72, 70, 27.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 11:00:51, 72, 41, 96, 70, 17, 72, 70, 27.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 11:42:04, 70, 42, 88, 69, 16, 70, 68, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 12:00:55, 70, 42, 88, 69, 16, 70, 68, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 12:42:07, 70, 42, 88, 69, 16, 70, 68, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 13:00:57, 70, 42, 88, 69, 16, 70, 68, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 13:42:09, 70, 42, 88, 69, 16, 70, 68, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 14:00:59, 70, 42, 88, 69, 16, 70, 68, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 14:42:11, 70, 42, 88, 69, 16, 70, 68, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 15:01:02, 70, 42, 88, 69, 16, 70, 68, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 15:42:14, 70, 42, 93, 69, 16, 70, 68, 23.92
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 16:01:04, 70, 42, 93, 69, 16, 70, 68, 23.92
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 16:42:16, 70, 42, 93, 69, 16, 70, 68, 23.92
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 17:01:07, 70, 42, 93, 69, 16, 70, 68, 23.92
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 17:42:18, 70, 42, 95, 69, 16, 70, 68, 22.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 18:01:09, 70, 42, 95, 69, 16, 70, 68, 22.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 18:42:21, 70, 42, 95, 69, 16, 70, 68, 22.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 19:01:12, 70, 42, 95, 69, 16, 70, 68, 22.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 19:42:23, 70, 42, 95, 69, 16, 70, 68, 22.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 20:01:14, 70, 42, 95, 69, 16, 70, 68, 22.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 20:42:26, 70, 42, 95, 69, 16, 70, 68, 22.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 21:01:17, 70, 42, 98, 69, 16, 70, 68, 22.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 21:42:28, 70, 42, 98, 69, 16, 70, 68, 22.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 22:01:19, 70, 42, 98, 69, 16, 70, 68, 22.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 22:42:31, 70, 42, 98, 69, 16, 70, 68, 22.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 23:01:22, 70, 42, 98, 69, 16, 70, 68, 22.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 23:42:34, 70, 42, 98, 69, 16, 70, 68, 22.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 00:01:25, 70, 42, 98, 69, 16, 70, 68, 22.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 00:42:36, 70, 42, 97, 69, 16, 70, 68, 21.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 01:01:27, 70, 42, 97, 69, 16, 70, 68, 21.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 01:42:39, 70, 42, 97, 69, 16, 70, 68, 21.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 02:01:29, 70, 42, 97, 69, 16, 70, 68, 21.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 02:42:42, 70, 42, 97, 69, 16, 70, 68, 21.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 03:01:32, 70, 42, 97, 69, 16, 70, 68, 21.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 03:42:44, 70, 42, 94, 69, 16, 70, 68, 24.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 04:01:34, 70, 42, 94, 69, 16, 70, 68, 24.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 04:42:46, 72, 40, 94, 71, 11, 72, 62, 24.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 05:01:37, 72, 40, 94, 71, 11, 72, 62, 24.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 05:42:49, 72, 40, 94, 71, 11, 72, 62, 24.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 06:01:39, 72, 40, 94, 71, 11, 72, 62, 24.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 06:42:51, 72, 40, 91, 71, 12, 72, 61, 28.29
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 07:01:42, 72, 40, 91, 71, 12, 72, 61, 28.29
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 07:42:53, 72, 40, 91, 71, 12, 72, 61, 28.29
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 08:01:44, 72, 40, 82, 71, 12, 72, 61, 29.37
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 08:42:56, 72, 40, 82, 71, 12, 72, 61, 29.37
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 09:01:46, 72, 40, 100, 72, 13, 72, 61, 23.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 09:42:59, 72, 40, 100, 72, 13, 72, 61, 23.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 10:01:49, 72, 40, 100, 72, 13, 72, 61, 23.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 10:43:01, 72, 40, 100, 72, 14, 72, 61, 23.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 11:01:51, 72, 40, 100, 72, 14, 72, 61, 23.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 11:43:03, 72, 40, 100, 72, 14, 72, 61, 23.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 12:01:53, 72, 40, 100, 72, 14, 72, 61, 23.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 12:43:06, 72, 40, 94, 72, 14, 72, 61, 23.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 13:01:56, 72, 40, 94, 72, 14, 72, 61, 23.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 13:43:08, 72, 40, 94, 72, 14, 72, 61, 23.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 14:01:58, 72, 40, 94, 72, 14, 72, 61, 23.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 14:43:11, 72, 40, 94, 72, 14, 72, 61, 23.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 15:02:00, 72, 40, 96, 72, 14, 72, 61, 21.57
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 15:43:13, 72, 40, 96, 72, 14, 72, 61, 21.57
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 16:02:03, 72, 40, 96, 72, 14, 72, 61, 21.57
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 16:43:15, 72, 40, 96, 72, 14, 72, 61, 21.57
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 17:02:06, 72, 40, 96, 72, 14, 72, 61, 21.57
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 17:43:18, 72, 40, 96, 72, 14, 72, 61, 21.57
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 18:02:08, 72, 40, 96, 72, 14, 72, 61, 21.57
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 18:43:20, 72, 40, 97.5, 72, 14, 72, 61, 21.295
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 19:02:11, 72, 40, 99, 72, 14, 72, 61, 21.02
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 19:43:23, 72, 40, 99, 72, 14, 72, 61, 21.02
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 20:02:13, 72, 40, 99, 72, 14, 72, 61, 21.02
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 20:43:25, 72, 40, 98, 72, 14, 72, 61, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 21:02:15, 72, 40, 98, 72, 14, 72, 61, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 21:43:28, 72, 40, 98, 72, 14, 72, 61, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 22:02:18, 72, 40, 98, 72, 14, 72, 61, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 22:43:30, 72, 40, 98, 72, 14, 72, 61, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 23:02:20, 72, 40, 98, 72, 14, 72, 61, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 23:43:33, 72, 40, 98, 72, 14, 72, 61, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 00:02:23, 72, 40, 98, 72, 14, 72, 61, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 00:43:35, 72, 40, 96, 72, 14, 72, 61, 20.66
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 01:02:25, 72, 40, 96, 72, 14, 72, 61, 20.66
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 01:43:38, 72, 40, 96, 72, 14, 72, 61, 20.66
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 02:02:28, 72, 40, 96, 72, 14, 72, 61, 20.66
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 02:43:40, 72, 40, 96, 72, 14, 72, 61, 20.66
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 03:02:30, 72, 40, 96, 72, 14, 72, 61, 20.66
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 03:43:42, 72, 40, 96, 72, 14, 72, 61, 20.66
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 04:02:33, 72, 40, 96, 72, 14, 72, 61, 20.66
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 04:43:45, 61, 40, 93, 72, 14, 72, 61, 24.2
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 05:02:35, 61, 40, 93, 72, 14, 72, 61, 24.2
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 05:43:47, 14, 40, 93, 75, 14, 72, 61, 24.2
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 06:02:37, 14, 40, 100, 74, 14, 72, 61, 24.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 06:43:50, 14, 40, 100, 74, 14, 72, 61, 24.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 07:02:40, 14, 40, 100, 74, 14, 72, 61, 24.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 07:43:52, 14, 40, 100, 74, 14, 72, 61, 24.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 08:02:42, 14, 40, 100, 74, 14, 72, 61, 24.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 08:43:55, -, 40, 97, 72, 14, 72, 61, 26.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 09:02:45, -, 40, 97, 72, 14, 72, 61, 26.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 09:43:57, -, 40, 97, 72, 14, 72, 61, 26.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 10:02:47, -, 40, 97, 72, 14, 72, 61, 26.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 10:43:59, -, 40, 97, 71, 14, 72, 61, 26.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 11:02:49, -, 40, 97, 71, 14, 72, 61, 26.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 11:44:02, -, 40, 99, 67, 14, 72, 61, 23.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 12:02:52, -, 40, 99, 67, 14, 72, 61, 23.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 12:44:04, -, 40, 99, 67, 14, 72, 61, 23.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 13:02:55, -, 40, 99, 62, 14, 72, 61, 23.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 13:44:07, -, 40, 99, 62, 14, 72, 61, 23.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 14:02:58, -, 40, 99, 62, 14, 72, 61, 23.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 14:44:09, -, 40, 97, 62, 14, 72, 61, 22.89
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 15:03:02, -, 40, 97, 62, 14, 72, 61, 22.89
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 15:44:11, -, 40, 97, 62, 14, 72, 61, 22.89
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 16:03:04, -, 40, 97, 62, 14, 72, 61, 22.89
