timestamp, aqi, co, h, no2, o3, pm10, pm25, t
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-01 12:54:56, 51, 50, 98, 13, 51, 42, 40, 24.37
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-01 13:54:59, 51, 50, 98, 13, 51, 42, 40, 24.37
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-01 14:55:02, 51, 50, 94, 13, 51, 42, 40, 22.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-01 15:55:04, 51, 50, 94, 13, 51, 42, 40, 22.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-01 16:55:07, 51, 50, 94, 13, 51, 42, 40, 21.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-01 17:55:09, 51, 50, 94, 13, 51, 42, 40, 21.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-01 18:55:12, 51, 50, 94, 13, 51, 42, 40, 21.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-01 19:55:14, 51, 50, 94, 13, 51, 42, 40, 21.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-01 20:55:17, 51, 50, 96, 13, 51, 42, 40, 21.62
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-01 21:55:19, 51, 50, 96, 13, 51, 42, 40, 21.62
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-01 22:55:22, 51, 50, 95, 13, 51, 42, 40, 21.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-01 23:55:25, 51, 50, 95, 13, 51, 42, 40, 21.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 00:55:27, 51, 50, 95, 13, 51, 42, 40, 21.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 01:55:29, 51, 50, 95, 13, 51, 42, 40, 21.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 02:55:32, 51, 50, 96, 13, 51, 42, 40, 23.67
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 03:55:34, 51, 50, 96, 13, 51, 42, 40, 23.67
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 04:55:37, 51, 50, 75, 13, 51, 42, 40, 30
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 05:55:39, 51, 50, 75, 13, 51, 42, 40, 30
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 06:55:41, 51, 50, 75, 13, 51, 42, 40, 30
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 07:55:44, 61, 51, 75, 10, 47, 61, 57, 30
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 08:55:46, 61, 51, 63, 10, 50, 61, 57, 30.38
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 09:55:49, 61, 51, 63, 10, 50, 61, 57, 30.38
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 10:55:52, 61, 51, 63, 10, 50, 61, 57, 30.38
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 11:55:54, 61, 51, 65, 10, 50, 61, 57, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 12:55:57, 61, 51, 65, 10, 50, 61, 57, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 13:55:59, 61, 51, 65, 10, 50, 61, 57, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 14:56:02, 61, 51, 63, 10, 50, 61, 57, 26.34
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 15:56:05, 61, 51, 63, 10, 50, 61, 57, 26.34
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 16:56:07, 61, 51, 63, 10, 50, 61, 57, 26.34
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 17:37:22, 61, 51, 63, 10, 50, 61, 57, 26.34
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 17:56:10, 61, 51, 63, 10, 50, 61, 57, 26.34
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 18:37:25, 61, 51, 63, 10, 50, 61, 57, 26.26
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 18:56:12, 61, 51, 63, 10, 50, 61, 57, 26.26
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 19:37:27, 61, 51, 63, 10, 50, 61, 57, 26.26
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 19:56:15, 61, 51, 63, 10, 50, 61, 57, 26.26
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 20:37:29, 61, 51, 63, 10, 50, 61, 57, 26.26
